"Data Source","World Development Indicators",

"Last Updated Date","2024-02-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Armenia","ARM","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.6813905499041","67.0032684783119","67.729324851221","67.9644880502685","68.2871911467296","68.5373876033154","68.5951020212958","68.4552206016663","68.2691339798007","68.0955918111747","67.975401455265","67.6422315430453","67.2085952546217","66.8505379728955","66.4405539787474","66.185985443849","65.9831369716293","65.7685092585116","65.2791306628788","65.1714829496997","65.1125823347901","65.0572543426777","64.9092974891276","64.7335952033826","64.4868414506741","64.1839015773265","64.0287634062061","63.7892667671153","61.3256770686054","60.7935593952941","65.3028632825516","64.5202942091782",
"American Samoa","ASM","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.83374312839852","3.59378066530834","3.64051751356654","3.48275767875933","3.38237017286075","3.42285134028522","3.46403347051194","3.41773108812627","3.47949454114705","3.43159147480054","3.33324169370036","3.04936779100987","2.69292858989306","2.55873202892037","2.44425236125214","2.32260070324781","2.24980273652061","2.18363410591588","2.22169085709781","2.28749426616741","1.89344788159693","1.9199935542096","1.67097150284698","1.82997988666682","1.85238692866969","1.75505417190628","1.6567468742257","1.68120026216359","1.72048547927751","1.90861470187462","1.79249863557819","1.36119164032758",
"Austria","AUT","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.39362382968623","7.91055479852585","7.76513522937706","7.99365495500063","8.19340432413604","8.58374371047292","7.73346591603684","7.23455456884327","6.95968516936497","6.38351595007783","6.28497841072646","6.08572082779589","5.78239050429594","5.10772195790089","5.29243804142128","5.29049205578907","5.6218323501142","5.41536487480841","5.42330446875412","5.16783509738321","4.66277268419339","4.24906508177718","4.19075674233615","4.57369377750923","4.2148648181744","3.93292089034425","3.68416276877865","3.2868981400462","3.19049051600084","3.38177893243973","3.39808971990129","3.18732018830671",
"Azerbaijan","AZE","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.5486892016315","50.8599989036321","49.7232078855048","49.1602029429902","49.4128041350198","49.8879250139597","47.8841966468433","47.1110126202881","47.4576253231069","45.9469522479264","42.6973552271036","39.4810728626966","37.1334283704225","38.1596325451199","37.4964667878054","43.2782179548296","42.0012507817386","40.6912239584714","44.0668974545633","44.2801643422119","43.8855567066282","43.8223976999159","43.4381056672201","42.5711409035461","41.9758887976266","42.0072094357711","41.8502512133971","41.6574001648944","41.2536433192924","41.6005224304183","41.8646870987125","40.8906926503349",
"Burundi","BDI","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8184333072064","96.8915219353293","96.887084821403","96.8407704620621","96.9405267591296","97.0071651128482","96.9114570488069","96.7598451943849","96.6895383702629","96.5096878540522","96.3622978737946","96.1657840617858","96.1220360306366","96.0946306308187","95.7967001254546","95.599577557461","95.4440065807093","95.2519998732622","95.0587600130578","94.874416112826","94.6180466331571","94.3465398764167","94.126261949091","93.8670463926757","93.8664488215183","93.9133468580806","93.93753041463","93.5020652121693","92.9558231500238","92.4121681414213","92.3579707009116","92.036216036216",
"Belgium","BEL","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.08825629831196","2.0301167327192","1.9711445376917","2.1717279583528","2.08121647253985","2.15032114802714","2.08344529148785","1.57059805257152","1.99124612087197","1.19390709906806","0.947065846664805","1.0885367092004","1.0594212800574","1.57366363243887","1.48287272570492","1.27997333455443","1.30742198815146","1.03358666191801","0.989012644497785","0.892563434490194","0.888029052790245","0.694957765213202","0.84176934497985","0.83897988709109","0.729631992188551","0.755248245483931","0.708722140466884","0.639758474786934","0.632623110644006","0.63818716431879","0.555489299447137","0.565488562003862",
"Benin","BEN","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.3210414997331","49.018191755153","48.8013276342415","48.6052880230042","48.0404410190324","47.6189240790332","47.0728369732175","46.638813066831","45.7839906425825","44.9710236491016","44.1428871347637","43.4051486104457","42.731596200415","41.9939486859422","41.5072641670478","40.8370935078464","39.8245537599859","38.9355952953522","38.393052628506","37.8068593717381","36.1421928839964","32.8080540599992","29.3543015261564","26.0793724793262","23.4745282457662","20.7592859639466","18.0502842316509","15.5649046681614","14.989076755223","14.8411904783354","14.6057058876613","13.9789822575317",
"Burkina Faso","BFA","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.6751366535682","91.6302232472114","91.5134648873366","91.5651406658296","91.0864383539994","90.5256249994086","89.9410820499141","89.3205486980888","88.3457044396968","87.7979437052816","87.1324606338592","86.4465409916301","85.6231303123995","84.821805602705","83.9141277430268","83.0833013092093","82.627780664845","82.2118622927563","81.8205892915949","81.4050709790549","80.9759121979397","80.4729900290294","79.8862502992833","79.4855430508455","79.0148928725274","78.5186840122639","78.0127160032574","77.4740630921329","76.9377475205307","77.0176875639368","76.9886780417796","76.3804388060706",
"Bangladesh","BGD","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.8055155170298","76.2847055910848","75.7358812127869","75.1197990918995","74.4074386477393","73.6107341833369","73.3007453034648","72.9261869175043","72.3930455269148","71.6772137416629","68.0547395478627","63.7510364026393","58.8976034701899","63.7890532796813","68.1051938552774","68.0783411589455","67.4695743886867","66.8213865775597","66.1657387858644","65.3819516780847","61.7380777527119","57.7348927442009","53.4545607923889","57.003782470538","60.2396844249606","63.2025069984127","59.6342183205313","58.3242143288589","57.1496831328644","56.6858043057853","56.3009633171748","55.2364776037306",
"Bulgaria","BGR","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8612899958032","12.3929168486756","12.5456186133941","12.5552148291956","12.6111959744811","12.3691213569334","11.4664248833949","11.4106427525445","11.0604497319744","10.6353140598165","7.13930787459706","8.15836091643706","8.36782627320151","8.31615202603197","6.8618640876133","6.14247829117821","5.67879024677886","5.81932635823723","5.37607474282237","5.21711979854269","4.82102951912306","4.29553721320649","4.44827229675124","4.56850704056472","4.33712144683629","4.25448764747516","4.53755428501061","4.2439697712599","4.29840326441384","4.24968172048899","4.09213993842084","4.24201043534975",
"Bahrain","BHR","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.204768961336387","0.204954328078743","0.204086475711336","0.197070811125543","0.195884322935316","0.19646755308593","0.193380438824842","0.195329531383526","0.194899847683312","0.190869069975064","0.188668292116568","0.165944374348565","0.146028411492692","0.125169622385476","0.107061841463673","0.0916289701868266","0.0791800466282497","0.0684187225822031","0.0583740966793267","0.0499465361022005","0.0501158475025603","0.0502332256907069","0.0509375258129354","0.0514865939337061","0.0514626048864371","0.047728607793225","0.0451880655940447","0.0431915690057301","0.0408417947699813","0.0408124637715448","0.04055126208457","0.0390827059026381",
"Bahamas, The","BHS","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.44406925784898","1.43028496656005","1.39611885784506","1.61095311888017","1.05214567681141","1.21432810920932","1.94930606500681","1.21393845885127","0.925423398600036","1.13388106311402","1.38297048113427","1.64492932655423","0.577289762640542","0.430314707771355","0.337446487030975","0.47573625849529","0.240538426902386","0.728625233195274","0.517300697925882","0.930469850833293","1.61406283701201","1.45543801424324","1.36430117591997","1.29401279346563","1.25482415018642","1.21000708562708","1.16928284673416","1.14192821310674","1.10471173313939","1.17739150948454","1.19605575506726","1.14729829755736",
"Bosnia and Herzegovina","BIH","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.4268764793427","32.9602687454411","32.3433111173899","31.6163573715904","30.735215159175","29.555243770064","28.4371258988891","27.2146073422507","26.2460259500656","25.260004009568","24.0913427337749","23.5225236316877","23.11118041137","22.7452363760631","22.4194478734462","21.986012729483","21.3465387972455","22.2741345065564","25.7524612537702","22.7599841033988","20.9582026037722","22.6763865639406","19.1832108534413","17.5350430845779","16.8238311825682","17.7564872414212","19.9995102960261","16.0494546443232","20.4695556324813","13.9201606235975","16.0159441996363","19.3054558806349",
"Belarus","BLR","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.738985437753","18.5958376269365","17.8115768011811","17.0597204718921","16.9099881576937","16.6772097692128","16.0810621179993","15.5577723475292","15.1037093827528","14.6236740612097","13.9929279869686","13.4928327743713","12.9413386897174","12.4837049097982","11.9719175262085","11.4940214749089","10.9992529174009","10.5748847813377","10.0354618815087","9.54468949226506","9.09137525588998","8.61154260579138","8.09879800644972","7.64297492282985","7.15479368361874","6.69825893130858","7.30963381330439","7.74908335861063","7.59657580863438","7.46275851134434","7.85451561029119","7.44657282318946",
"Belize","BLZ","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.43179024989758","6.38339279922154","6.32198297446169","6.00621118012422","5.95817987406439","5.07611403265984","6.33361204013378","5.20447930541167","6.20555013247804","5.68621613575469","5.17302329235241","4.65843131418366","4.0277083482111","3.57705209830903","3.17256797185784","3.36636682421101","3.60434449706491","3.80530973451327","3.93706830391404","4.08596898278178","4.26500455213951","4.32590411172835","4.35014621443361","4.81977427940661","4.5332826892033","4.56168978333787","5.20344561944114","5.28684891986305","6.78238619664252","4.66769318914274","4.77954294452468","4.55407669691126",
"Bermuda","BMU","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.3044370983307","43.1217082411996","42.7997328696393","42.4587630827783","42.0889119672392","41.675399195342","41.3698879363144","40.7988020057247","40.00649684243","37.2043521591598","42.2282901694072","39.0753608775654","34.3994336418928","34.4144265846248","39.0287165402947","39.3450746747808","38.177074281416","31.2786093344243","30.7316425712652","32.8556888847161","34.6992087824223","31.0817745427648","33.0977422964595","31.567293720118","30.6575697785494","29.2384202375853","30.6188333044833","31.1044291556602","27.5642133823405","29.3328475298029","27.7382771248228","26.7263723845879",
"Brazil","BRA","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.81705475327668","9.56051311454456","9.46658007977048","8.71239617191671","9.02270672884367","7.69184056721103","7.86584587206953","7.69081930091897","8.14965396580272","9.18902169848932","10.4382329444125","10.9070665748019","10.5458422184554","10.6395000448242","10.6352421071706","9.71360295414887","8.74243608841314","7.97349172796843","7.08653263979283","6.45448345595451","5.93670476058554","5.074294137228","5.12528819896189","4.70588851643774","4.61093355359868","4.59474861129585","4.17485470932965","4.08603785851644","3.98886582478929","4.38032959769944","4.58911004042238","3.98703778233133",
"Barbados","BRB","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.13372292884153","3.94625819432725","4.23784207774098","4.04518950437318","3.55520173973826","3.94324980089274","3.84210143874437","3.45074072088493","3.16397668102479","3.1339266548883","3.41028756581612","2.96313311128977","3.42654081780322","2.40006185726436","1.74225152504775","2.57099359970173","2.38080581119764","2.40181361436187","2.01077911965434","1.94014825661206","1.82619354238103","1.71009384080408","1.73551171393342","1.60495205883761","1.60958489652669","1.86246629436987","1.78346243920014","1.68314429550555","1.01737642927883","1.10458721281507","1.15481171548117","1.11169454654565",
"Brunei Darussalam","BRN","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.62723634651601","1.4036758937577","1.20246906982337","1.02872275412508","0.87766086408379","0.75148106313824","0.636831163146953","0.537589771264893","0.458643360497618","0.390420682955989","0.328311061420788","0.336244017086686","0.343671138265374","0.350741706084886","0.359139314824646","0.367278797996661","0.372235926675431","0.379959989061758","0.38324933668384","0.390539355404517","0.40104620749782","0.408744495134622","0.415190793144162","0.423972314097079","0.429130220134942","0.436971835407275","0.443680051845759","0.539412077038181","0.706164990232598","0.646428179389918","0.303252117536338","0.318209813180045",
"Bhutan","BTN","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.2973741048085","82.1418060673126","82.0263041664622","81.83844757647","81.7400657305049","81.4559599247435","81.2637062929278","80.9467253020041","80.7396580651138","80.1750547045952","79.5816084023306","78.9844942115987","78.4957276856412","77.3890492324424","76.3178090076263","72.1426633068424","71.0846935913085","69.7203065699898","67.9560319243957","66.3324606576714","66.8496792463735","70.7076562169682","66.2378069910271","66.8113170731707","66.3737120746284","65.5431377341303","64.7409019854198","63.8027185919162","62.3696921862668","59.3174853689841","59.0520932305779","54.0126234551562",
"Botswana","BWA","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2154822625574","11.0899356796269","11.0548481517618","11.0145139294759","10.719575158578","10.3146923231108","11.6895513217877","12.9360511336535","15.0193534583366","17.2220047953864","14.2181616375653","13.3142620646998","12.4738870479758","15.7267177117415","19.3312397402041","23.3549496694264","22.0444872835258","20.9259008856737","20.0372920252438","18.1926674920897","16.7480452531372","15.8225927523038","14.3323685554644","13.1217223461323","12.4712474454321","11.2980578900338","10.3628290482239","9.49392445768207","8.65285159810337","13.6133671654829","10.4702834947668","9.14213171486705",
"Central African Republic","CAF","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.9528061724043","85.0675594224721","85.0269353571934","84.9066726010467","84.6802246501658","84.7462493853759","84.5250491516784","84.3015789743291","84.0937123122465","84.158668886075","83.7888210848005","83.4531770324473","83.6603215203638","83.1859556492597","82.8747784221145","82.3548324028414","81.9100345626387","81.6884940175597","81.0536837659809","80.5923969436845","80.1245860484991","79.6544020023505","80.6752131123747","80.1005964811706","79.3856246661824","78.815876815858","78.2461161779686","77.389921161751","76.9856606328884","76.9347937089609","76.8452795903795","76.1868887728679",
"Canada","CAN","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.38992495411216","2.29526598340654","2.37517918227178","2.30064237830157","2.12367109440516","2.09670432479944","2.04183058736908","2.06617875218333","1.94503391097136","1.65640907007354","1.34637294526369","1.36412654826563","1.32518103790648","1.28915662964504","1.35801088174746","1.38898370563822","1.30953281160542","1.21108401124674","1.19539072510567","1.1142394684722","1.09841939645356","1.11384445171334","1.08578197455344","1.05641383542995","1.01536717238969","1.12961564251371","0.962089488164291","0.936289243286525","1.00175141386591","1.02711838126272","0.896748754774119","0.807942745850695",
"Central Europe and the Baltics","CEB","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.7899570075662","23.5599426348341","23.2645645139003","22.9271458747079","22.979169639341","21.5612942846928","21.8298683171597","21.5050872010284","21.5834980510509","21.2292452597027","20.924296480188","18.3539100856366","17.3040252676409","15.6006411178049","15.2207798077829","14.1297219082187","13.4260039699697","12.894913126641","12.7769367245654","12.852133363436","12.3610498398527","11.999446025183","11.4537848995135","10.8634723775802","10.025611899292","8.90216450098821","8.68279026713847","8.38601935222611","7.97372724173183","7.82140696253671","6.71652648820484","6.52723850800841",
"Switzerland","CHE","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.06764361094508","3.99174987714228","3.91449685677782","3.81948087233247","3.71204062907565","3.59141748487025","3.92468159832852","4.06873043395925","3.90043057271027","3.946086163985","3.52114520489292","3.20017738527201","3.18064054108707","2.68604552422581","2.75131021363154","2.65480143012659","2.70095551788856","2.80388982256122","2.45328222328701","2.71812640505629","2.91406435691131","2.81514927894579","2.78095303508264","2.6940008474625","2.7849804984963","2.75752406566878","2.59497454613893","2.54370125576512","1.89302816856944","1.93312515108906","1.71790169444462","1.65287195964612",
"Channel Islands","CHI","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.70920446323165","3.65941343424787","3.58813156482404","3.50998199026708","3.43055765452622","3.35308623799183","3.25809122655434","3.15063649222065","3.04479460538086","2.92310303853336","2.81265366333388","2.72707210189476","2.62185082787114","2.51558671174664","2.40276738967838","2.30250842381131","2.20349563046192","2.13005850804486","2.0830224715748","2.00718548650494","1.91769997568685","1.85039131226112","1.78132491730647","1.70852759813506","1.63983126373953","1.57793232423587","1.51980923377482","1.46614311138733","1.41386028388533","1.40496796673036","1.40164867190319","1.35481206113176",
"Chile","CHL","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.99925045273749","5.96015977058583","5.99742182021942","5.43196751017715","5.34928434816517","5.28921262857461","4.48545895414271","4.54403020053191","4.63686901278296","4.61720587283723","4.6532564026119","4.73246911226418","4.90207372984608","4.93307076086168","4.96068110329279","4.97385576633869","5.0132703247933","5.06272173211821","5.1741654403132","5.22573389832033","5.3043891762446","5.14618820718839","4.9680989222927","4.785778650579","4.74185026561666","5.23362862021607","5.44803201992855","5.27740068873402","4.83328833352325","3.88028211746804","3.51077949722687","3.39367237010584",
"China","CHN","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.08037914834","53.0249473300474","50.916364759159","48.7207118218676","46.4943425810507","44.7195099634765","44.3341600544252","44.5233067523275","45.2551991513338","45.5881883817493","45.8941879244099","46.3047789136215","45.5291258783054","42.8977751613292","40.7354704789606","38.429826971772","36.4851393777269","35.2566727113162","33.7682049273359","32.3404916470746","30.3686218915512","29.1548806380723","26.8699231984067","24.9340065455616","23.7992916797714","22.9825411213175","22.3482306470065","21.4854907550988","20.4448582178044","19.3569094598701","19.2258547658977","18.4515457967545",
"Cote d'Ivoire","CIV","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.9065016996907","50.6357936501077","50.5064771144469","50.3718557733156","50.0673877909047","49.658260259445","49.0796339337295","48.6499057334159","48.073812893747","47.6256653962989","47.5258926203455","47.4845724768246","47.3080582263747","46.3969519390996","45.8087104479565","45.3909278060031","44.8890135843299","44.3657230777022","43.6520277384375","42.8515901356502","43.0686258361315","41.764591365233","40.6627050662458","39.6238826236186","37.9521361613893","36.9278925655632","35.7416667854031","37.8997919157813","39.7579640505428","39.9183140840416","39.8562207966596","38.9117303495992",
